journey_id,user_id,conversion_timestamp,order_value_usd,n_touchpoints,journey_span_days,converting_channel,segment
j_26db9538b4,u_5185cfc1cb3c,2023-08-29 16:01:18,39.48,4,25,paid_search_google,price_sensitive
j_bd5a86a910,u_2617eaae29f5,2023-11-16 14:48:21,62.41,6,16,paid_search_bing,repeat_customer
j_62f66dde93,u_fb7cafe01bee,2023-02-08 09:38:38,32.1,1,0,email_newsletter,high_intent_shopper
j_741d6b6c82,u_484be880259a,2023-02-16 16:32:09,62.22,1,0,paid_search_google,high_intent_shopper
j_0ae5812fee,u_0180fe7fb542,2023-02-19 04:35:54,104.71,1,0,paid_search_google,repeat_customer
j_3c48729baa,u_68cbb930bb61,2023-03-13 23:12:45,228.44,1,0,paid_social_instagram,repeat_customer
j_fb45aadaff,u_4d6cd79cc35b,2023-08-05 21:24:09,122.82,1,0,display_programmatic,high_intent_shopper
j_5c99e0c4ba,u_8b7c6dc11401,2023-08-15 20:26:17,56.47,5,27,email_newsletter,new_visitor
j_a5596c9acf,u_ae288962dc3d,2023-09-01 12:28:14,124.55,1,0,paid_social_instagram,repeat_customer
j_1847e479c3,u_53baef2f49e6,2023-01-29 03:31:27,37.8,2,1,paid_social_facebook,price_sensitive
j_5016bb188f,u_e6443cf6c0ab,2023-08-02 18:46:03,108.17,1,0,organic_search_seo,high_intent_shopper
j_7c7dc1b84d,u_2c233a434635,2023-11-28 23:03:50,32.54,2,9,influencer,price_sensitive
j_16f4df4b66,u_563c8ff5242f,2023-07-19 01:33:47,23.17,3,19,paid_social_facebook,price_sensitive
j_8a573573f8,u_78c292dd4b6c,2023-05-03 04:45:21,70.55,5,24,paid_search_google,new_visitor
j_0c4d7d3541,u_28eabe5c99cd,2023-03-16 11:23:32,95.04,4,12,paid_search_google,new_visitor
j_86899a69cf,u_0531efd2a68e,2023-04-09 12:18:13,48.58,1,0,paid_social_facebook,high_intent_shopper
j_3679af9973,u_ad552178454a,2023-08-21 23:46:03,127.01,2,13,direct,high_intent_shopper
j_f23f5a707c,u_d987652dadad,2023-10-11 16:18:47,70.09,3,7,display_programmatic,price_sensitive
j_958706a15a,u_c9e672f8286f,2023-11-21 02:21:19,48.21,1,0,influencer,brand_aware_browser
j_a00e683d89,u_5b27fb3f8f26,2023-06-08 06:38:29,252.36,2,22,email_retargeting,repeat_customer
j_09b691ae4d,u_26a5feb3b9bf,2023-06-23 00:30:29,48.05,1,0,email_retargeting,high_intent_shopper
j_366d6b70e2,u_9c76002ed9d9,2023-12-20 05:35:17,58.54,2,15,paid_search_google,high_intent_shopper
j_929053cc34,u_a6e71c6c48d2,2023-07-13 09:58:40,158.0,1,0,paid_search_google,repeat_customer
j_4a757b5b3b,u_b823d78619fa,2023-06-03 23:36:44,146.92,4,20,paid_social_facebook,high_intent_shopper
j_a930e9871e,u_ea4a79f86d45,2023-05-21 14:20:57,137.88,1,0,display_programmatic,repeat_customer
j_e0fbb61959,u_42791f8df1cd,2023-03-02 20:04:31,117.59,2,8,paid_search_google,repeat_customer
j_d8da8f19a0,u_4ddddc5867fb,2023-05-28 22:40:16,54.01,5,27,paid_search_google,new_visitor
j_939a5695b1,u_85257426f72e,2023-05-10 02:48:24,89.32,4,12,paid_search_google,repeat_customer
j_bb0d216712,u_50a0e5115fcf,2023-02-02 15:45:54,74.31,2,2,paid_search_google,high_intent_shopper
j_a478a030b8,u_131f95b618ac,2023-03-01 03:59:10,103.89,2,0,direct,repeat_customer
j_a9a4c76832,u_7da2927dd941,2023-08-03 02:07:17,108.7,3,10,paid_search_google,high_intent_shopper
j_3507558043,u_4f0fee11d808,2023-07-12 20:52:42,25.87,5,22,paid_search_bing,price_sensitive
j_20a5f5cf35,u_732809ea472b,2023-10-17 20:58:54,152.1,2,22,paid_search_google,repeat_customer
j_a80f2775cd,u_326d1b7d5f02,2023-03-05 18:48:58,59.51,2,20,email_retargeting,price_sensitive
j_65c4290609,u_813d5bda1b7e,2023-02-23 08:34:14,232.83,1,0,direct,repeat_customer
j_c2da7747d3,u_ff61078377b6,2023-08-04 18:46:51,211.71,1,0,email_newsletter,repeat_customer
j_323284c3db,u_45c39a9d29c4,2023-11-03 10:40:55,65.91,1,0,display_programmatic,high_intent_shopper
j_beb2ee9d91,u_d2688da1513e,2023-09-16 22:13:27,161.99,3,20,paid_search_google,repeat_customer
j_2e9c1cadac,u_cf0095adac5b,2023-03-03 17:40:16,108.88,2,16,paid_search_google,high_intent_shopper
j_400a136502,u_33c91d7432ff,2023-10-07 09:09:19,143.19,4,23,paid_search_google,high_intent_shopper
j_35a4abbfa2,u_c1c8332a3788,2023-06-24 10:37:22,98.25,2,5,paid_search_google,repeat_customer
j_2136f90447,u_ad2b545edb09,2023-08-31 10:34:17,95.29,4,17,paid_search_google,high_intent_shopper
j_a043d1f1b7,u_72f862f71091,2023-10-22 05:06:51,103.63,4,23,paid_search_google,high_intent_shopper
j_19cb2cc3ea,u_260eab5fd5bf,2023-02-06 19:22:42,83.39,5,18,paid_social_facebook,new_visitor
j_848526d529,u_eaf662196879,2023-08-10 13:47:13,145.86,3,12,paid_social_facebook,repeat_customer
j_aef2ff1426,u_441c3de83041,2023-07-31 18:48:59,42.88,1,0,display_programmatic,high_intent_shopper
j_05509c8e5d,u_f3f3fbc7705c,2023-05-31 12:21:29,73.96,1,0,paid_social_facebook,high_intent_shopper
j_63eccdde9d,u_3ad3ddb4bcb4,2023-12-23 23:31:58,177.15,4,8,paid_search_google,repeat_customer
j_3b546fe7ec,u_0155f1139132,2023-06-15 06:23:34,125.73,1,0,paid_search_google,repeat_customer
j_59658530c6,u_0ba610f34794,2023-11-06 21:39:49,109.32,3,3,paid_social_facebook,repeat_customer
j_9ca5ed2d81,u_f1b8ba441bf7,2023-05-17 03:24:27,76.72,4,9,paid_social_facebook,price_sensitive
j_8ebe3dd2d8,u_6fe9c7be4b8c,2023-11-05 10:31:01,102.05,1,0,paid_search_google,repeat_customer
j_03f8d5dd4a,u_bfdf82b9110f,2023-05-05 13:45:16,78.11,4,17,email_retargeting,price_sensitive
j_d65c6d857b,u_6a8c37d77576,2023-06-09 08:04:47,140.05,1,0,email_newsletter,high_intent_shopper
j_0f35c0bfc9,u_90cb5eaf053c,2023-03-16 15:16:31,85.7,1,0,email_newsletter,repeat_customer
j_6308809c59,u_6214418cc282,2023-12-11 07:21:46,81.68,1,0,paid_search_google,repeat_customer
j_57e15a2a91,u_d5a82d3a1378,2023-01-07 02:05:50,121.19,1,0,paid_social_instagram,repeat_customer
j_0841c465d9,u_2f14a01a3b60,2023-09-10 16:39:10,112.01,1,0,email_retargeting,repeat_customer
j_ccc002d2cd,u_9dc9309c4034,2023-05-30 17:45:20,86.31,8,26,organic_search_seo,brand_aware_browser
j_ee75bf23b4,u_39faf7619c51,2023-12-22 18:46:35,145.65,3,22,paid_search_google,high_intent_shopper
j_b3ba62795d,u_0bedf706455c,2023-08-21 19:52:44,44.97,3,17,paid_search_google,brand_aware_browser
j_2c56a33edc,u_e6b440078ab7,2023-11-13 23:22:57,54.46,3,22,paid_search_google,price_sensitive
j_f27f4625db,u_0d3bc9a52cb7,2023-12-03 05:25:22,148.34,3,23,paid_search_google,repeat_customer
j_0018aa3ab6,u_8dbe158da8de,2023-03-13 04:00:03,95.31,2,15,email_newsletter,repeat_customer
j_66289aa7aa,u_e9bb865914fa,2023-06-04 01:15:47,47.71,3,17,paid_search_google,high_intent_shopper
j_1b1540ae02,u_877dd6ca3db7,2023-12-18 16:19:28,46.96,8,23,paid_search_google,price_sensitive
j_3c34da6024,u_47e45015e24b,2023-07-31 01:15:37,231.9,3,15,paid_search_google,repeat_customer
j_e487fa3443,u_b9ce5a95fb31,2023-02-06 11:07:04,25.87,1,0,email_newsletter,price_sensitive
j_3ab69b5b6a,u_a9934389c4ef,2023-10-02 17:01:18,55.04,2,7,paid_search_google,high_intent_shopper
j_ec6ba2bfce,u_85047ca3bb0f,2023-12-03 23:39:13,41.87,5,16,email_newsletter,price_sensitive
j_1255fa6353,u_7336e2194dd4,2023-03-11 15:39:40,103.85,2,2,paid_social_instagram,high_intent_shopper
j_58859315eb,u_faf30e7cfc7e,2023-04-23 12:13:31,177.47,4,11,paid_search_bing,high_intent_shopper
j_305205eaa3,u_aedfb3167433,2023-12-02 13:48:49,73.11,12,24,email_newsletter,brand_aware_browser
j_94bb4768b5,u_2713d21dd075,2023-04-24 18:07:25,104.1,1,0,paid_social_facebook,repeat_customer
j_c4b5193caa,u_e00338532e7e,2023-02-24 14:15:20,45.19,6,21,email_newsletter,brand_aware_browser
j_06c7b9a796,u_f7c3ed5f9918,2023-11-09 00:52:03,51.77,3,23,email_retargeting,price_sensitive
j_1d08b94c8e,u_0161c0df7cf7,2023-02-13 10:27:16,25.24,1,0,paid_search_google,price_sensitive
j_7a71f30713,u_e2b0d283ce03,2023-02-27 09:04:01,314.22,1,0,paid_search_google,repeat_customer
j_00fcdf1e80,u_88135ce326db,2023-03-08 15:42:09,197.15,1,0,display_programmatic,repeat_customer
j_321e6490fd,u_e41c187f008d,2023-08-31 01:16:07,78.1,1,0,paid_social_facebook,repeat_customer
j_dbb6c2d81c,u_d9b0a8a7ee48,2023-12-01 16:19:23,137.04,1,0,organic_search_seo,repeat_customer
j_44757071d4,u_f7618af99acd,2023-07-03 03:13:17,142.17,1,0,organic_search_seo,repeat_customer
j_03ad4455bc,u_0679d744f80f,2023-02-06 01:54:38,250.46,1,0,paid_social_instagram,repeat_customer
j_c72b1cb6b3,u_5a05216c8f34,2023-07-07 10:15:14,133.4,3,9,paid_search_google,high_intent_shopper
j_b5b3ed0ccc,u_c3e9b8afacd1,2023-04-21 16:46:46,74.23,3,22,paid_social_instagram,high_intent_shopper
j_7fd2058d45,u_65f35d503b1d,2023-05-20 20:15:40,66.89,1,0,influencer,high_intent_shopper
j_2a0c8efe3d,u_4c5584be3367,2023-09-24 19:39:05,113.87,4,21,paid_social_instagram,high_intent_shopper
j_e812a821b7,u_9b556442abd1,2023-11-17 13:05:34,65.0,3,22,paid_social_facebook,high_intent_shopper
j_b03ea50939,u_833bafa36017,2023-05-10 05:14:17,130.5,6,25,email_retargeting,brand_aware_browser
j_a33ce74bb7,u_ab3d1ba5b877,2023-10-12 04:11:27,80.49,3,11,email_newsletter,high_intent_shopper
j_7d721b9981,u_69d9f3a7f251,2023-12-15 22:06:14,113.42,3,9,paid_social_facebook,high_intent_shopper
j_ed5fa1c98a,u_1f2d1bbeda3a,2023-06-06 00:23:36,125.81,2,13,direct,repeat_customer
j_057693c6c9,u_8a11defcf09a,2023-03-18 20:20:22,227.65,1,0,paid_social_facebook,repeat_customer
j_da7165d8f4,u_595795337098,2023-06-12 09:29:19,73.9,5,14,email_retargeting,price_sensitive
j_e07e3ce2fc,u_a271b328f8a1,2023-05-14 01:53:24,205.76,3,4,display_programmatic,high_intent_shopper
j_8c65771d83,u_ed8934b1552d,2023-12-24 21:20:46,165.25,3,26,email_newsletter,repeat_customer
j_7138984c2c,u_ecc5bb7372b6,2023-04-14 10:23:32,65.22,1,0,paid_social_instagram,high_intent_shopper
j_ac18e78298,u_f57e97b86c7f,2023-11-30 01:18:18,67.99,5,15,email_retargeting,new_visitor
j_3d13f5c7d6,u_b25b461970d9,2023-05-22 18:20:18,96.28,1,0,paid_social_instagram,repeat_customer
j_2186665e2e,u_7e9871b93243,2023-07-02 01:43:26,29.57,9,26,email_newsletter,price_sensitive
j_a396dbed37,u_eb30bdba79cf,2023-08-10 01:40:05,33.62,3,9,organic_search_seo,price_sensitive
j_3b11a3cd8e,u_91f8cd7356a0,2023-03-09 22:55:42,56.25,3,4,email_newsletter,brand_aware_browser
j_6456d8e014,u_beb677553110,2023-05-28 22:53:04,115.2,1,0,paid_social_instagram,repeat_customer
j_c24a40b3a8,u_9e0247a64773,2023-09-11 12:24:29,170.05,1,0,influencer,high_intent_shopper
j_dac6cce06e,u_6298fb7603f9,2023-07-31 13:01:37,147.62,1,0,display_programmatic,repeat_customer
j_6ecbfa22f2,u_b137f084317e,2023-05-01 03:20:06,43.71,2,12,paid_social_facebook,high_intent_shopper
j_dd57bbeb61,u_a34aa81377c7,2023-11-09 12:40:54,72.79,2,0,email_retargeting,high_intent_shopper
j_3c88dbff2e,u_aa81f417dc9a,2023-06-18 18:56:51,168.95,1,0,influencer,repeat_customer
j_19ecd66dd7,u_92bbbf46a601,2023-12-02 05:58:09,47.93,4,0,display_programmatic,price_sensitive
j_45545663bf,u_58e5c654b458,2023-09-04 13:05:50,128.16,1,0,paid_social_instagram,repeat_customer
j_7d48e505d9,u_d5e03261e5da,2023-11-29 09:44:59,35.4,4,20,paid_search_google,brand_aware_browser
j_993646658a,u_59fdb7308293,2023-03-16 23:52:37,55.12,6,23,influencer,new_visitor
j_321094b4f3,u_18a9f7091474,2023-06-07 03:35:24,42.4,6,20,email_newsletter,brand_aware_browser
j_57ad7c57d6,u_58dc4c8a6780,2023-02-03 22:52:36,138.29,1,0,paid_social_instagram,repeat_customer
j_a00cff683b,u_6e57603824eb,2023-04-01 10:57:14,144.32,2,7,email_retargeting,repeat_customer
j_41152b2f95,u_2d4eb4fa6870,2023-12-04 07:32:22,77.89,1,0,paid_social_instagram,high_intent_shopper
j_9bccb0bc9c,u_1d2df3669e93,2023-10-29 16:26:02,42.04,3,10,email_newsletter,high_intent_shopper
j_878fda6774,u_6f81dab7f2e5,2023-10-30 16:40:43,36.33,1,0,display_programmatic,high_intent_shopper
j_1f27b4b71e,u_f3f3a6905f4c,2023-09-11 18:30:16,118.94,2,15,paid_search_google,repeat_customer
j_cb47e2e41f,u_72bead7261db,2023-09-09 04:07:13,146.73,1,0,display_programmatic,high_intent_shopper
j_0d04ab3fc4,u_e9741e2e49fa,2023-11-28 23:59:00,91.7,2,10,paid_search_google,high_intent_shopper
j_308f689a1f,u_4ec5be676522,2023-02-01 06:47:05,55.08,3,16,paid_social_facebook,high_intent_shopper
j_d4364f32e8,u_9b1449a9a8ad,2023-09-02 17:39:26,252.79,4,7,paid_search_google,repeat_customer
j_4ce0d90699,u_a721134cc0d2,2023-12-12 00:07:32,120.87,5,26,paid_search_google,repeat_customer
j_3a62673b12,u_49ba40f57fc0,2023-07-24 13:46:53,135.81,9,23,email_newsletter,brand_aware_browser
j_c6675f7878,u_33e764c8f24d,2023-05-27 06:49:10,210.92,4,13,paid_search_google,repeat_customer
j_919c7d1875,u_6192ebced45d,2023-09-08 06:46:10,268.25,2,15,organic_search_seo,repeat_customer
j_4b13dfccd0,u_a29e11b2f850,2023-05-30 01:54:39,67.16,2,6,direct,high_intent_shopper
j_d1f58bdfab,u_313066b60b1f,2023-07-06 14:50:15,191.75,1,0,paid_social_instagram,repeat_customer
j_4539efce6d,u_31bf6a041af8,2023-06-12 03:20:56,40.39,5,22,direct,price_sensitive
j_aee2f07806,u_cffc37033502,2023-08-04 17:50:47,58.02,3,15,paid_search_google,high_intent_shopper
j_53d573227a,u_cd795e511ef6,2023-11-01 01:08:14,118.77,1,0,influencer,repeat_customer
j_2055803ab1,u_6ab393751480,2023-06-07 15:59:24,171.78,1,0,direct,repeat_customer
j_cf3cf03ad6,u_311b6f543915,2023-05-12 13:43:17,81.93,2,11,paid_search_google,price_sensitive
j_1e3e306f0d,u_740e2d868e53,2023-12-25 21:32:18,157.89,1,0,paid_social_facebook,high_intent_shopper
j_e32916af72,u_3b67f889ee52,2023-07-08 05:14:03,150.96,1,0,influencer,repeat_customer
j_d450ef4a94,u_6f54d7e27922,2023-02-15 11:37:43,33.35,3,14,email_newsletter,new_visitor
j_60d033bcce,u_fd476ac0860d,2023-12-10 21:49:13,83.85,1,0,paid_social_facebook,repeat_customer
j_71b6cc1473,u_3a72f4fdd2d4,2023-03-17 03:12:23,68.77,2,23,paid_search_google,high_intent_shopper
j_f4325f0cd7,u_2e1acfb2e652,2023-06-20 02:20:14,68.86,2,19,email_newsletter,price_sensitive
j_f0db12c2fe,u_86b813eed7a8,2023-08-03 13:45:53,309.24,1,0,paid_social_facebook,repeat_customer
j_8cc385ca36,u_7f2838e8135a,2023-06-19 20:46:23,26.0,5,21,paid_search_google,price_sensitive
j_db533d8bfe,u_5c158f1718fa,2023-09-13 02:22:36,132.93,2,9,direct,high_intent_shopper
j_bbe1583c95,u_64c9ade09ea8,2023-11-02 22:41:39,46.98,1,0,display_programmatic,high_intent_shopper
j_2dded644c3,u_356424171a4c,2023-07-15 20:36:44,39.54,1,0,paid_social_facebook,price_sensitive
j_1e3fc08358,u_3a48d84ffe7e,2023-11-10 14:17:32,196.17,1,0,paid_social_facebook,repeat_customer
j_b12463e302,u_09ba70b68d27,2023-02-02 06:01:34,92.47,1,0,paid_social_instagram,repeat_customer
j_0496cd7e71,u_b3f6b356ca13,2023-04-28 20:54:16,38.67,4,9,paid_social_facebook,high_intent_shopper
j_aa9bcd39a1,u_e26477c80ec7,2023-07-17 15:30:57,72.29,1,0,paid_social_instagram,repeat_customer
j_5b3b1e0cab,u_4e3cd4b4c60d,2023-05-12 10:57:25,72.55,2,18,paid_social_facebook,high_intent_shopper
j_24b15c9d4c,u_7ef7e834581f,2023-04-09 13:56:54,109.53,1,0,paid_social_facebook,high_intent_shopper
j_d6313cc31b,u_d8d2ed8c12ce,2023-07-29 03:35:26,51.83,1,0,paid_social_facebook,repeat_customer
j_4e718356d1,u_c587354e0069,2023-05-12 16:49:45,205.18,1,0,influencer,repeat_customer
j_5bd8c2721f,u_0aeda404123d,2023-02-20 08:59:26,171.78,2,17,display_programmatic,repeat_customer
j_ab9ae4827a,u_d437b025e335,2023-10-05 17:52:49,90.83,6,11,email_retargeting,new_visitor
j_79ca0e43c7,u_5a2cf9627c08,2023-06-06 04:20:01,65.5,4,22,paid_search_bing,brand_aware_browser
j_618b8bac25,u_b52098a3b8ae,2023-06-30 05:25:57,70.44,4,11,email_retargeting,high_intent_shopper
j_ca180a0f66,u_3d1044e1eb04,2023-01-22 23:24:37,57.16,1,0,paid_social_instagram,price_sensitive
j_aef71b6ccc,u_ee8076a45c8c,2023-12-20 20:21:26,145.3,4,23,paid_search_google,high_intent_shopper
j_a203ca3f74,u_9647d01acba5,2023-03-11 12:19:30,35.18,5,8,organic_search_seo,brand_aware_browser
j_2a8bb7f0c2,u_3ab56789b381,2023-02-15 01:33:29,55.32,1,0,paid_social_facebook,high_intent_shopper
j_17fb3c66f8,u_ec05c6395a87,2023-10-20 14:48:37,80.57,2,10,paid_search_google,high_intent_shopper
j_868cd7a19e,u_dc867c009a94,2023-05-12 18:14:25,164.64,3,13,paid_search_bing,repeat_customer
j_f07855be26,u_1d977963e661,2023-02-20 06:30:02,110.86,1,0,paid_social_facebook,repeat_customer
j_ff86587b5b,u_39ba96de3342,2023-02-11 11:26:27,95.05,2,20,paid_social_instagram,high_intent_shopper
j_61f06e9288,u_610f2d9c10cd,2023-04-03 15:14:55,90.87,2,10,paid_search_bing,high_intent_shopper
j_f31c3f67cd,u_abdcf00bbcb4,2023-02-24 17:53:17,50.2,2,2,paid_social_instagram,high_intent_shopper
j_b75fc572c6,u_80425639bccc,2023-03-07 23:51:18,123.62,2,5,paid_search_google,repeat_customer
j_623f854e67,u_2a8871535250,2023-11-30 19:06:29,53.16,5,19,paid_social_instagram,price_sensitive
j_b077e47cc6,u_54135421f407,2023-03-07 13:16:58,100.42,1,0,paid_social_instagram,high_intent_shopper
j_a674605b55,u_100406e3a3e5,2023-11-05 09:35:16,120.04,1,0,paid_social_instagram,high_intent_shopper
j_bcbf47591e,u_fb15ccdc1e12,2023-09-02 13:31:08,120.84,1,0,paid_social_facebook,repeat_customer
j_f73efa543d,u_6c00deaa41c2,2023-10-17 12:41:28,75.09,3,17,display_programmatic,high_intent_shopper
j_360796acb1,u_62b9e821efde,2023-03-13 03:32:59,62.65,3,19,paid_social_instagram,price_sensitive
j_f1dcde6d0a,u_c23c75deedcd,2023-10-21 07:51:30,99.45,1,0,paid_social_facebook,repeat_customer
j_8c52c82e34,u_f4998a5b66e6,2023-04-04 22:38:22,57.29,6,18,paid_social_facebook,brand_aware_browser
j_5418a62e34,u_81f942c80307,2023-04-13 02:22:13,67.27,2,8,direct,high_intent_shopper
j_6299e97914,u_2643a5ada2c5,2023-12-07 06:50:20,132.49,3,21,email_newsletter,repeat_customer
j_177e59a93e,u_caf2bd7b39e4,2023-08-12 15:53:16,175.57,2,9,paid_social_instagram,repeat_customer
j_8666752111,u_db084927706e,2023-03-19 23:44:00,109.95,2,3,email_retargeting,high_intent_shopper
j_20a103672a,u_ed0fee7a5613,2023-10-17 21:34:54,92.31,4,14,paid_search_google,brand_aware_browser
j_3994fe8f55,u_01585d8ff8f5,2023-02-22 03:00:57,51.23,1,0,display_programmatic,brand_aware_browser
j_f5b3dd7ed6,u_35dbaad5ba96,2023-02-12 19:09:17,76.94,1,0,paid_social_facebook,price_sensitive
j_b5697f2233,u_538c9af515d5,2023-03-08 11:08:58,103.06,1,0,paid_social_facebook,high_intent_shopper
j_ef2460890e,u_8a8222ed095a,2023-08-29 15:24:04,202.0,1,0,paid_social_facebook,high_intent_shopper
j_7c09c02412,u_5017c9c286fd,2023-02-21 21:48:53,116.8,1,0,display_programmatic,repeat_customer
j_1da640e794,u_f3cec2962080,2023-03-25 15:26:00,246.65,1,0,paid_social_instagram,high_intent_shopper
j_407a82c29d,u_68ff90519f51,2023-11-28 01:18:28,39.4,5,13,paid_search_google,high_intent_shopper
j_cf4035802c,u_247084b7cc22,2023-02-04 12:07:52,79.4,1,0,paid_search_google,high_intent_shopper
j_f386bdb9af,u_43435c446ce6,2023-04-23 23:48:45,83.52,1,0,paid_social_facebook,high_intent_shopper
j_0a512b6040,u_60fa60ad2bb6,2023-06-17 11:16:09,316.98,1,0,paid_social_facebook,repeat_customer
j_69dc52947d,u_23d478c01dd9,2023-09-18 18:50:52,174.3,1,0,display_programmatic,repeat_customer
j_c1ea402bea,u_fc74e7d45eb3,2023-12-01 08:03:34,83.57,6,26,paid_search_google,new_visitor
j_18c2545bc4,u_d962456287fe,2023-05-23 05:18:59,156.21,3,16,paid_social_facebook,repeat_customer
j_3478669a14,u_ef2085fde83d,2023-04-22 05:22:51,112.66,1,0,paid_social_instagram,repeat_customer
j_e5d31e0312,u_b9605f245237,2023-04-19 03:11:28,118.17,8,27,direct,price_sensitive
j_68becc0078,u_6a6148070b57,2023-02-10 20:35:29,228.76,1,0,display_programmatic,repeat_customer
j_51c645bf8a,u_187ae4263368,2023-08-08 16:59:50,106.04,3,24,email_retargeting,high_intent_shopper
j_4e082e22be,u_2f24574e9c3c,2023-08-14 13:00:40,168.55,1,0,paid_social_facebook,repeat_customer
j_0597867acd,u_d658d42d9f4b,2023-02-23 09:23:16,195.76,2,6,email_newsletter,high_intent_shopper
j_15ce66572f,u_6d143c3aafff,2023-12-29 09:45:48,43.95,5,19,paid_social_facebook,new_visitor
j_4dfcc36db1,u_02d1a60acdde,2023-03-29 01:42:40,83.15,6,20,paid_search_bing,high_intent_shopper
j_00888e2330,u_a32671a4c357,2023-09-02 00:33:50,199.1,2,24,email_newsletter,high_intent_shopper
j_92475352fb,u_fc03fd98b587,2023-02-27 19:39:04,79.39,1,0,organic_search_seo,high_intent_shopper
j_6226d09eb5,u_55ba18226eca,2023-03-30 11:34:04,42.89,2,4,email_newsletter,price_sensitive
j_5f4380e515,u_8ab282005041,2023-05-12 10:34:56,218.47,1,0,display_programmatic,repeat_customer
j_ca53c538d4,u_341f3d34d2d9,2023-01-20 09:29:19,297.24,1,0,paid_social_facebook,repeat_customer
j_03b6288761,u_2761a8eb17eb,2023-11-02 10:04:05,83.32,2,20,paid_search_google,repeat_customer
j_f5bff562cf,u_e822e9aae75f,2023-02-10 10:19:29,103.77,8,19,display_programmatic,new_visitor
j_2538f49735,u_4ef7b06186ac,2023-07-05 23:50:35,183.17,2,19,email_newsletter,high_intent_shopper
j_7d349db854,u_5e6775e56018,2023-03-10 02:43:06,150.78,2,4,organic_search_seo,repeat_customer
j_e500e0bebb,u_23b71d4b50b0,2023-09-15 12:15:23,77.25,7,19,paid_search_google,new_visitor
j_c4024a39b0,u_f08d69ee1093,2023-07-17 06:13:17,45.82,1,0,paid_social_facebook,brand_aware_browser
j_169717b0ca,u_33733b211acc,2023-11-28 09:59:36,163.61,2,10,email_newsletter,repeat_customer
j_9837a2d1ed,u_68eb5006fc40,2023-11-07 10:34:23,56.48,4,20,paid_search_google,high_intent_shopper
j_2d54c5bda9,u_f847d07f25f1,2023-12-14 20:56:40,120.63,5,16,paid_search_google,high_intent_shopper
j_acfddd7dd0,u_3daa8073d1b3,2023-12-31 06:33:40,28.46,4,15,paid_social_instagram,brand_aware_browser
j_554f029707,u_f4790920ca7e,2023-09-14 11:33:13,92.64,5,27,email_retargeting,brand_aware_browser
j_0350685422,u_fee694b0611b,2023-04-27 11:19:28,213.09,2,4,paid_search_google,repeat_customer
j_6504b7547d,u_b36204913637,2023-09-08 17:49:36,235.95,1,0,display_programmatic,repeat_customer
j_265eaf5c8d,u_0e9e3960b765,2023-11-26 08:52:10,113.41,6,21,paid_social_instagram,high_intent_shopper
j_e91b085b45,u_8153f8455e60,2023-11-11 08:00:02,90.9,1,0,paid_social_facebook,high_intent_shopper
j_526aa8695d,u_052438bb86f0,2023-11-04 07:53:47,76.27,2,8,influencer,high_intent_shopper
j_93b9d66077,u_223ac996a487,2023-09-27 19:41:53,201.2,1,0,paid_social_instagram,repeat_customer
j_0af6071408,u_bcbfcb20484c,2023-12-03 11:50:46,147.32,2,5,paid_social_facebook,repeat_customer
j_f4f8b5e0d2,u_e92bcc9005ab,2023-03-04 17:31:47,43.9,1,0,paid_search_google,new_visitor
j_1a5f1418a6,u_fefece47fa04,2023-07-01 06:56:04,41.47,5,14,organic_search_seo,price_sensitive
j_a49eb7a792,u_700443df735f,2023-11-22 21:21:22,87.46,4,19,display_programmatic,new_visitor
j_694a3c1631,u_39667c58b5b3,2023-06-05 02:04:51,39.98,1,0,paid_search_google,price_sensitive
j_e41b3d5e71,u_b69d35f2d4ee,2023-11-28 21:42:34,23.92,1,0,paid_social_facebook,price_sensitive
